DATE,us_cn_exchange,us_cn_exchange_Ret
1984-05-16,2.1845,0.0
1984-05-17,2.1845,0.0
1984-05-18,2.2042,0.9
1984-05-21,2.2042,0.0
1984-05-22,2.2042,0.0
1984-05-23,2.2042,0.0
1984-05-24,2.2218,0.8
1984-05-25,2.2063,-0.7
1984-05-28,,0.0
1984-05-29,2.2218,0.7
1984-05-30,2.2173,-0.2
1984-05-31,2.2173,0.0
1984-06-01,2.2173,0.0
1984-06-04,2.193,-1.1
1984-06-05,2.193,0.0
1984-06-06,2.193,0.0
1984-06-07,2.193,0.0
1984-06-08,2.193,0.0
1984-06-11,2.193,0.0
1984-06-12,2.2018,0.4
1984-06-13,2.2018,0.0
1984-06-14,2.2018,0.0
1984-06-15,2.2085,0.3
1984-06-18,2.2194,0.49
1984-06-19,2.2084,-0.5
1984-06-20,2.2306,1.01
1984-06-21,2.2306,0.0
1984-06-22,2.2417,0.5
1984-06-25,2.2417,0.0
1984-06-26,2.2529,0.5
1984-06-27,2.2529,0.0
1984-06-28,2.2529,0.0
1984-06-29,2.2529,0.0
1984-07-02,2.2529,0.0
1984-07-03,2.2529,0.0
1984-07-04,,0.0
1984-07-05,2.271,0.8
1984-07-06,2.2869,0.7
1984-07-09,2.2869,0.0
1984-07-10,2.2869,0.0
1984-07-11,2.2869,0.0
1984-07-12,2.2869,0.0
1984-07-13,2.2983,0.5
1984-07-16,2.2983,0.0
1984-07-17,2.2914,-0.3
1984-07-18,2.3028,0.5
1984-07-19,2.3028,0.0
1984-07-20,2.3028,0.0
1984-07-23,2.3144,0.5
1984-07-24,2.3259,0.5
1984-07-25,2.3259,0.0
1984-07-26,2.3166,-0.4
1984-07-27,2.3258,0.4
1984-07-30,2.3374,0.5
1984-07-31,2.3374,0.0
1984-08-01,2.3444,0.3
1984-08-02,2.3327,-0.5
1984-08-03,2.3327,0.0
1984-08-06,2.3211,-0.5
1984-08-07,2.3211,0.0
1984-08-08,2.3559,1.5
1984-08-09,2.3441,-0.5
1984-08-10,2.3306,-0.58
1984-08-13,2.3767,1.98
1984-08-14,2.3625,-0.6
1984-08-15,2.3625,0.0
1984-08-16,2.3625,0.0
1984-08-17,2.3625,0.0
1984-08-20,2.3625,0.0
1984-08-21,2.3837,0.9
1984-08-22,2.4088,1.05
1984-08-23,2.4028,-0.25
1984-08-24,2.4028,0.0
1984-08-27,2.4028,0.0
1984-08-28,2.4196,0.7
1984-08-29,2.4196,0.0
1984-08-30,2.4196,0.0
1984-08-31,2.4196,0.0
1984-09-03,,0.0
1984-09-04,2.4414,0.9
1984-09-05,2.4732,1.3
1984-09-06,2.488,0.6
1984-09-07,2.488,0.0
1984-09-10,2.5216,1.35
1984-09-11,2.5342,0.5
1984-09-12,2.519,-0.6
1984-09-13,2.5341,0.6
1984-09-14,2.5494,0.6
1984-09-17,2.5621,0.5
1984-09-18,2.6018,1.55
1984-09-19,2.6018,0.0
1984-09-20,2.6109,0.35
1984-09-21,2.6331,0.85
1984-09-24,2.5699,-2.4
1984-09-25,2.539,-1.2
1984-09-26,2.5746,1.4
1984-09-27,2.5746,0.0
1984-09-28,2.5746,0.0
1984-10-01,2.6055,1.2
1984-10-02,2.6055,0.0
1984-10-03,2.582,-0.9
1984-10-04,2.6079,1.0
1984-10-05,2.6079,0.0
1984-10-08,,0.0
1984-10-09,2.6141,0.24
1984-10-10,2.6507,1.4
1984-10-11,2.6507,0.0
1984-10-12,2.672,0.8
1984-10-15,2.672,0.0
1984-10-16,2.7147,1.6
1984-10-17,2.7147,0.0
1984-10-18,2.7147,0.0
1984-10-19,2.6984,-0.6
1984-10-22,2.6742,-0.9
1984-10-23,2.6742,0.0
1984-10-24,2.6314,-1.6
1984-10-25,2.6129,-0.7
1984-10-26,2.6129,0.0
1984-10-29,2.6365,0.9
1984-10-30,2.6734,1.4
1984-10-31,2.6466,-1.0
1984-11-01,2.6334,-0.5
1984-11-02,2.5939,-1.5
1984-11-05,2.5653,-1.1
1984-11-06,,0.0
1984-11-07,2.5819,0.65
1984-11-08,2.5742,-0.3
1984-11-09,2.6051,1.2
1984-11-12,,0.0
1984-11-13,2.6233,0.7
1984-11-14,2.647,0.9
1984-11-15,2.647,0.0
1984-11-16,2.6682,0.8
1984-11-19,2.6682,0.0
1984-11-20,2.7001,1.2
1984-11-21,2.7217,0.8
1984-11-22,,0.0
1984-11-23,2.7217,0.0
1984-11-26,2.7625,1.5
1984-11-27,2.7943,1.15
1984-11-28,2.7943,0.0
1984-11-29,2.7943,0.0
1984-11-30,2.7953,0.04
1984-12-03,2.7943,-0.04
1984-12-04,2.7943,0.0
1984-12-05,2.7831,-0.4
1984-12-06,2.7831,0.0
1984-12-07,2.7831,0.0
1984-12-10,2.7971,0.5
1984-12-11,2.7971,0.0
1984-12-12,2.7971,0.0
1984-12-13,2.7971,0.0
1984-12-14,2.7971,0.0
1984-12-17,2.7971,0.0
1984-12-18,2.7971,0.0
1984-12-19,2.7971,0.0
1984-12-20,2.7971,0.0
1984-12-21,2.7971,0.0
1984-12-24,2.7971,0.0
1984-12-25,,0.0
1984-12-26,2.7971,0.0
1984-12-27,2.7971,0.0
1984-12-28,2.8027,0.2
1984-12-31,2.8027,0.0
1985-01-01,,0.0
1985-01-02,2.8027,0.0
1985-01-03,2.8167,0.5
1985-01-04,2.8167,0.0
1985-01-07,2.8167,0.0
1985-01-08,2.8167,0.0
1985-01-09,2.8167,0.0
1985-01-10,2.8167,0.0
1985-01-11,2.8167,0.0
1985-01-14,2.8167,0.0
1985-01-15,2.8167,0.0
1985-01-16,2.8167,0.0
1985-01-17,2.8167,0.0
1985-01-18,2.8167,0.0
1985-01-21,,0.0
1985-01-22,2.8167,0.0
1985-01-23,2.8167,0.0
1985-01-24,2.8167,0.0
1985-01-25,2.8167,0.0
1985-01-28,2.8167,0.0
1985-01-29,2.8167,0.0
1985-01-30,2.8167,0.0
1985-01-31,2.8167,0.0
1985-02-01,2.8167,0.0
1985-02-04,2.8167,0.0
1985-02-05,2.8167,0.0
1985-02-06,2.8167,0.0
1985-02-07,2.8167,0.0
1985-02-08,2.8167,0.0
1985-02-11,2.8167,0.0
1985-02-12,,0.0
1985-02-13,2.8589,1.5
1985-02-14,2.8589,0.0
1985-02-15,2.8475,-0.4
1985-02-18,,0.0
1985-02-19,2.8305,-0.6
1985-02-20,2.8305,0.0
1985-02-21,2.8305,0.0
1985-02-22,2.8418,0.4
1985-02-25,2.8503,0.3
1985-02-26,2.8588,0.3
1985-02-27,2.8588,0.0
1985-02-28,2.8417,-0.6
1985-03-01,2.8559,0.5
1985-03-04,2.8559,0.0
1985-03-05,2.8644,0.3
1985-03-06,2.8816,0.6
1985-03-07,2.8671,-0.5
1985-03-08,2.8758,0.3
1985-03-11,2.8758,0.0
1985-03-12,2.8556,-0.7
1985-03-13,2.8641,0.3
1985-03-14,2.8641,0.0
1985-03-15,2.8641,0.0
1985-03-18,2.8641,0.0
1985-03-19,2.847,-0.6
1985-03-20,2.8356,-0.4
1985-03-21,2.8469,0.4
1985-03-22,2.8385,-0.3
1985-03-25,2.8384,-0.0
1985-03-26,2.8384,0.0
1985-03-27,2.8327,-0.2
1985-03-28,2.8269,-0.2
1985-03-29,2.8269,0.0
1985-04-01,2.8269,0.0
1985-04-02,2.8439,0.6
1985-04-03,2.8439,0.0
1985-04-04,2.8552,0.4
1985-04-05,2.858,0.1
1985-04-08,2.858,0.0
1985-04-09,2.858,0.0
1985-04-10,2.8523,-0.2
1985-04-11,2.8523,0.0
1985-04-12,2.8381,-0.5
1985-04-15,2.8381,0.0
1985-04-16,2.8339,-0.15
1985-04-17,2.8339,0.0
1985-04-18,2.8452,0.4
1985-04-19,2.831,-0.5
1985-04-22,2.831,0.0
1985-04-23,2.8451,0.5
1985-04-24,2.8565,0.4
1985-04-25,2.8593,0.1
1985-04-26,2.868,0.3
1985-04-29,2.868,0.0
1985-04-30,2.8593,-0.3
1985-05-01,2.8593,0.0
1985-05-02,2.8593,0.0
1985-05-03,2.8593,0.0
1985-05-06,2.8737,0.5
1985-05-07,2.8737,0.0
1985-05-08,2.8593,-0.5
1985-05-09,2.8593,0.0
1985-05-10,2.8593,0.0
1985-05-13,2.8536,-0.2
1985-05-14,2.8451,-0.3
1985-05-15,2.8451,0.0
1985-05-16,2.868,0.8
1985-05-17,2.8451,-0.8
1985-05-20,2.8451,0.0
1985-05-21,2.8451,0.0
1985-05-22,2.8451,0.0
1985-05-23,2.868,0.8
1985-05-24,2.8451,-0.8
1985-05-27,,0.0
1985-05-28,2.8565,0.4
1985-05-29,2.8565,0.0
1985-05-30,2.8508,-0.2
1985-05-31,2.8508,0.0
1985-06-03,2.8508,0.0
1985-06-04,2.8508,0.0
1985-06-05,2.865,0.5
1985-06-06,2.865,0.0
1985-06-07,2.865,0.0
1985-06-10,2.865,0.0
1985-06-11,2.865,0.0
1985-06-12,2.865,0.0
1985-06-13,2.865,0.0
1985-06-14,2.865,0.0
1985-06-17,2.865,0.0
1985-06-18,2.865,0.0
1985-06-19,2.8536,-0.4
1985-06-20,2.8708,0.6
1985-06-21,2.8851,0.5
1985-06-24,2.8851,0.0
1985-06-25,2.8851,0.0
1985-06-26,2.8851,0.0
1985-06-27,2.8851,0.0
1985-06-28,2.8851,0.0
1985-07-01,2.8851,0.0
1985-07-02,2.8851,0.0
1985-07-03,2.8851,0.0
1985-07-04,,0.0
1985-07-05,2.8851,0.0
1985-07-08,2.8793,-0.2
1985-07-09,2.8793,0.0
1985-07-10,2.8793,0.0
1985-07-11,2.8793,0.0
1985-07-12,2.8793,0.0
1985-07-15,2.8736,-0.2
1985-07-16,2.8736,0.0
1985-07-17,2.8736,0.0
1985-07-18,2.8649,-0.3
1985-07-19,2.8764,0.4
1985-07-22,2.885,0.3
1985-07-23,2.885,0.0
1985-07-24,2.885,0.0
1985-07-25,2.885,0.0
1985-07-26,2.885,0.0
1985-07-29,2.885,0.0
1985-07-30,2.885,0.0
1985-07-31,2.885,0.0
1985-08-01,2.885,0.0
1985-08-02,2.9051,0.7
1985-08-05,2.8993,-0.2
1985-08-06,2.8993,0.0
1985-08-07,2.9081,0.3
1985-08-08,2.9081,0.0
1985-08-09,2.9081,0.0
1985-08-12,2.9081,0.0
1985-08-13,2.9081,0.0
1985-08-14,2.9081,0.0
1985-08-15,2.9081,0.0
1985-08-16,2.9081,0.0
1985-08-19,2.9081,0.0
1985-08-20,2.9081,0.0
1985-08-21,2.9168,0.3
1985-08-22,2.9168,0.0
1985-08-23,2.9168,0.0
1985-08-26,2.9168,0.0
1985-08-27,2.9168,0.0
1985-08-28,2.9168,0.0
1985-08-29,2.9168,0.0
1985-08-30,2.9168,0.0
1985-09-02,,0.0
1985-09-03,2.9372,0.7
1985-09-04,2.949,0.4
1985-09-05,2.949,0.0
1985-09-06,2.9608,0.4
1985-09-09,2.9697,0.3
1985-09-10,2.9786,0.3
1985-09-11,2.9786,0.0
1985-09-12,2.9786,0.0
1985-09-13,2.9786,0.0
1985-09-16,2.9697,-0.3
1985-09-17,2.9697,0.0
1985-09-18,2.9815,0.4
1985-09-19,2.9905,0.3
1985-09-20,2.9905,0.0
1985-09-23,2.9844,-0.2
1985-09-24,2.9755,-0.3
1985-09-25,2.9755,0.0
1985-09-26,2.9755,0.0
1985-09-27,2.9755,0.0
1985-09-30,2.9755,0.0
1985-10-01,2.9874,0.4
1985-10-02,2.9874,0.0
1985-10-03,3.0083,0.7
1985-10-04,3.0023,-0.2
1985-10-07,3.0023,0.0
1985-10-08,3.0294,0.9
1985-10-09,3.0415,0.4
1985-10-10,3.0536,0.4
1985-10-11,3.0536,0.0
1985-10-14,,0.0
1985-10-15,3.0536,0.0
1985-10-16,3.0658,0.4
1985-10-17,3.0658,0.0
1985-10-18,3.0627,-0.1
1985-10-21,3.0627,0.0
1985-10-22,3.0842,0.7
1985-10-23,3.1057,0.7
1985-10-24,3.1275,0.7
1985-10-25,3.1588,1.0
1985-10-28,3.1588,0.0
1985-10-29,3.1904,1.0
1985-10-30,3.2095,0.6
1985-10-31,3.2095,0.0
1985-11-01,3.2095,0.0
1985-11-04,3.2095,0.0
1985-11-05,3.2095,0.0
1985-11-06,3.2095,0.0
1985-11-07,3.2095,0.0
1985-11-08,3.2095,0.0
1985-11-11,,0.0
1985-11-12,3.2095,0.0
1985-11-13,3.2095,0.0
1985-11-14,3.2095,0.0
1985-11-15,3.2095,0.0
1985-11-18,3.192,-0.55
1985-11-19,3.2095,0.55
1985-11-20,3.2095,0.0
1985-11-21,3.2095,0.0
1985-11-22,3.2095,0.0
1985-11-25,3.2095,0.0
1985-11-26,3.2095,0.0
1985-11-27,3.2095,0.0
1985-11-28,,0.0
1985-11-29,3.2095,0.0
1985-12-02,3.2095,0.0
1985-12-03,3.2095,0.0
1985-12-04,3.2095,0.0
1985-12-05,3.2095,0.0
1985-12-06,3.2095,0.0
1985-12-09,3.2095,0.0
1985-12-10,3.2095,0.0
1985-12-11,3.2095,0.0
1985-12-12,3.2095,0.0
1985-12-13,3.2095,0.0
1985-12-16,3.2095,0.0
1985-12-17,3.2095,0.0
1985-12-18,3.2095,0.0
1985-12-19,3.2095,0.0
1985-12-20,3.2095,0.0
1985-12-23,3.2095,0.0
1985-12-24,3.2095,0.0
1985-12-25,,0.0
1985-12-26,3.2095,0.0
1985-12-27,3.2095,0.0
1985-12-30,3.2095,0.0
1985-12-31,3.2095,0.0
1986-01-01,,0.0
1986-01-02,3.2095,0.0
1986-01-03,3.2095,0.0
1986-01-06,3.2095,0.0
1986-01-07,3.2095,0.0
1986-01-08,3.2095,0.0
1986-01-09,3.2095,0.0
1986-01-10,3.2095,0.0
1986-01-13,3.2095,0.0
1986-01-14,3.2095,0.0
1986-01-15,3.2095,0.0
1986-01-16,3.2095,0.0
1986-01-17,3.2095,0.0
1986-01-20,,0.0
1986-01-21,3.2095,0.0
1986-01-22,3.2095,0.0
1986-01-23,3.2095,0.0
1986-01-24,3.2095,0.0
1986-01-27,3.2095,0.0
1986-01-28,3.2095,0.0
1986-01-29,3.2095,0.0
1986-01-30,3.2095,0.0
1986-01-31,3.2095,0.0
1986-02-03,3.2095,0.0
1986-02-04,3.2095,0.0
1986-02-05,3.2159,0.2
1986-02-06,3.2159,0.0
1986-02-07,3.2159,0.0
1986-02-10,3.2159,0.0
1986-02-11,3.2159,0.0
1986-02-12,3.2159,0.0
1986-02-13,3.2159,0.0
1986-02-14,3.2159,0.0
1986-02-17,,0.0
1986-02-18,3.2159,0.0
1986-02-19,3.2159,0.0
1986-02-20,3.2159,0.0
1986-02-21,3.2159,0.0
1986-02-24,3.2159,0.0
1986-02-25,3.2159,0.0
1986-02-26,3.2159,0.0
1986-02-27,3.2159,0.0
1986-02-28,3.2159,0.0
1986-03-03,3.2159,0.0
1986-03-04,3.2159,0.0
1986-03-05,3.2159,0.0
1986-03-06,3.2159,0.0
1986-03-07,3.2159,0.0
1986-03-10,3.2159,0.0
1986-03-11,3.2159,0.0
1986-03-12,3.2159,0.0
1986-03-13,3.2191,0.1
1986-03-14,3.2191,0.0
1986-03-17,3.2191,0.0
1986-03-18,3.2191,0.0
1986-03-19,3.2191,0.0
1986-03-20,3.2191,0.0
1986-03-21,3.2191,0.0
1986-03-24,3.2191,0.0
1986-03-25,3.2288,0.3
1986-03-26,3.2288,0.0
1986-03-27,3.2288,0.0
1986-03-28,3.23,0.04
1986-03-31,3.2288,-0.04
1986-04-01,3.2288,0.0
1986-04-02,3.2288,0.0
1986-04-03,3.2288,0.0
1986-04-04,3.2288,0.0
1986-04-07,3.2288,0.0
1986-04-08,3.2288,0.0
1986-04-09,3.2223,-0.2
1986-04-10,3.2223,0.0
1986-04-11,3.2159,-0.2
1986-04-14,3.2159,0.0
1986-04-15,3.2159,0.0
1986-04-16,3.2159,0.0
1986-04-17,3.2095,-0.2
1986-04-18,3.2095,0.0
1986-04-21,3.2095,0.0
1986-04-22,3.2031,-0.2
1986-04-23,3.2031,0.0
1986-04-24,3.1999,-0.1
1986-04-25,3.1999,0.0
1986-04-28,3.1999,0.0
1986-04-29,3.1999,0.0
1986-04-30,3.1999,0.0
1986-05-01,3.1999,0.0
1986-05-02,3.2031,0.1
1986-05-05,3.2031,0.0
1986-05-06,3.1967,-0.2
1986-05-07,3.1967,0.0
1986-05-08,3.1967,0.0
1986-05-09,3.1967,0.0
1986-05-12,3.1935,-0.1
1986-05-13,3.1935,0.0
1986-05-14,3.1935,0.0
1986-05-15,3.1935,0.0
1986-05-16,3.1935,0.0
1986-05-19,3.1999,0.2
1986-05-20,3.1999,0.0
1986-05-21,3.2063,0.2
1986-05-22,3.2063,0.0
1986-05-23,3.2095,0.1
1986-05-26,,0.0
1986-05-27,3.2095,0.0
1986-05-28,3.2095,0.0
1986-05-29,3.2095,0.0
1986-05-30,3.2191,0.3
1986-06-02,3.2223,0.1
1986-06-03,3.2233,0.03
1986-06-04,3.2159,-0.23
1986-06-05,3.2159,0.0
1986-06-06,3.2095,-0.2
1986-06-09,3.2095,0.0
1986-06-10,3.2095,0.0
1986-06-11,3.2095,0.0
1986-06-12,3.2025,-0.22
1986-06-13,3.2095,0.22
1986-06-16,3.2095,0.0
1986-06-17,3.2095,0.0
1986-06-18,3.2127,0.1
1986-06-19,3.2127,0.0
1986-06-20,3.2127,0.0
1986-06-23,3.2127,0.0
1986-06-24,3.2095,-0.1
1986-06-25,3.2095,0.0
1986-06-26,3.2095,0.0
1986-06-27,3.2095,0.0
1986-06-30,3.2063,-0.1
1986-07-01,3.2031,-0.1
1986-07-02,3.2031,0.0
1986-07-03,3.2063,0.1
1986-07-04,,0.0
1986-07-07,3.7129,15.8
1986-07-08,3.7129,0.0
1986-07-09,3.7129,0.0
1986-07-10,3.7129,0.0
1986-07-11,3.7129,0.0
1986-07-14,3.7129,0.0
1986-07-15,3.7129,0.0
1986-07-16,3.7129,0.0
1986-07-17,3.7129,0.0
1986-07-18,3.7129,0.0
1986-07-21,3.7129,0.0
1986-07-22,3.7129,0.0
1986-07-23,3.7129,0.0
1986-07-24,3.7129,0.0
1986-07-25,3.7129,0.0
1986-07-28,3.7129,0.0
1986-07-29,3.7129,0.0
1986-07-30,3.7129,0.0
1986-07-31,3.7129,0.0
1986-08-01,3.7129,0.0
1986-08-04,3.7129,0.0
1986-08-05,3.7129,0.0
1986-08-06,3.7129,0.0
1986-08-07,3.7129,0.0
1986-08-08,3.7129,0.0
1986-08-11,3.7129,0.0
1986-08-12,3.7129,0.0
1986-08-13,3.7129,0.0
1986-08-14,3.7129,0.0
1986-08-15,3.7129,0.0
1986-08-18,3.7129,0.0
1986-08-19,3.7129,0.0
1986-08-20,3.7129,0.0
1986-08-21,3.7129,0.0
1986-08-22,3.7129,0.0
1986-08-25,3.7129,0.0
1986-08-26,3.7129,0.0
1986-08-27,3.7129,0.0
1986-08-28,3.7129,0.0
1986-08-29,3.7129,0.0
1986-09-01,,0.0
1986-09-02,3.7129,0.0
1986-09-03,3.7129,0.0
1986-09-04,3.7129,0.0
1986-09-05,3.7129,0.0
1986-09-08,3.7129,0.0
1986-09-09,3.7129,0.0
1986-09-10,3.7129,0.0
1986-09-11,3.7129,0.0
1986-09-12,3.7129,0.0
1986-09-15,3.7129,0.0
1986-09-16,3.7129,0.0
1986-09-17,3.7129,0.0
1986-09-18,3.7129,0.0
1986-09-19,3.7129,0.0
1986-09-22,3.7129,0.0
1986-09-23,3.7129,0.0
1986-09-24,3.7129,0.0
1986-09-25,3.724,0.3
1986-09-26,3.724,0.0
1986-09-29,3.724,0.0
1986-09-30,3.724,0.0
1986-10-01,3.724,0.0
1986-10-02,3.724,0.0
1986-10-03,3.724,0.0
1986-10-06,3.724,0.0
1986-10-07,3.724,0.0
1986-10-08,3.724,0.0
1986-10-09,3.724,0.0
1986-10-10,3.724,0.0
1986-10-13,,0.0
1986-10-14,3.724,0.0
1986-10-15,3.724,0.0
1986-10-16,3.724,0.0
1986-10-17,3.724,0.0
1986-10-20,3.724,0.0
1986-10-21,3.724,0.0
1986-10-22,3.724,0.0
1986-10-23,3.724,0.0
1986-10-24,3.724,0.0
1986-10-27,3.7314,0.2
1986-10-28,3.7314,0.0
1986-10-29,3.7314,0.0
1986-10-30,3.7314,0.0
1986-10-31,3.7314,0.0
1986-11-03,3.7314,0.0
1986-11-04,3.7314,0.0
1986-11-05,3.7314,0.0
1986-11-06,3.7314,0.0
1986-11-07,3.7314,0.0
1986-11-10,3.7314,0.0
1986-11-11,,0.0
1986-11-12,3.7314,0.0
1986-11-13,3.7314,0.0
1986-11-14,3.7314,0.0
1986-11-17,3.7314,0.0
1986-11-18,3.7314,0.0
1986-11-19,3.7314,0.0
1986-11-20,3.7314,0.0
1986-11-21,3.7314,0.0
1986-11-24,3.7314,0.0
1986-11-25,3.7314,0.0
1986-11-26,3.7314,0.0
1986-11-27,,0.0
1986-11-28,3.7314,0.0
1986-12-01,3.7314,0.0
1986-12-02,3.7314,0.0
1986-12-03,3.7314,0.0
1986-12-04,3.7314,0.0
1986-12-05,3.7314,0.0
1986-12-08,3.7314,0.0
1986-12-09,3.7314,0.0
1986-12-10,3.7314,0.0
1986-12-11,3.7314,0.0
1986-12-12,3.7314,0.0
1986-12-15,3.7314,0.0
1986-12-16,3.7314,0.0
1986-12-17,3.7314,0.0
1986-12-18,3.7314,0.0
1986-12-19,3.7314,0.0
1986-12-22,3.7314,0.0
1986-12-23,3.7314,0.0
1986-12-24,3.7314,0.0
1986-12-25,,0.0
1986-12-26,3.7314,0.0
1986-12-29,3.7314,0.0
1986-12-30,3.7314,0.0
1986-12-31,3.7314,0.0
1987-01-01,,0.0
1987-01-02,3.7314,0.0
1987-01-05,3.7314,0.0
1987-01-06,3.7314,0.0
1987-01-07,3.7314,0.0
1987-01-08,3.7314,0.0
1987-01-09,3.7314,0.0
1987-01-12,3.7314,0.0
1987-01-13,3.7314,0.0
1987-01-14,3.7314,0.0
1987-01-15,3.7314,0.0
1987-01-16,3.7314,0.0
1987-01-19,,0.0
1987-01-20,3.7314,0.0
1987-01-21,3.7314,0.0
1987-01-22,3.7314,0.0
1987-01-23,3.7314,0.0
1987-01-26,3.7314,0.0
1987-01-27,3.7314,0.0
1987-01-28,3.7314,0.0
1987-01-29,3.7314,0.0
1987-01-30,3.7314,0.0
1987-02-02,3.7314,0.0
1987-02-03,3.7314,0.0
1987-02-04,3.7314,0.0
1987-02-05,3.7314,0.0
1987-02-06,3.7314,0.0
1987-02-09,3.7314,0.0
1987-02-10,3.7314,0.0
1987-02-11,3.7314,0.0
1987-02-12,3.7314,0.0
1987-02-13,3.7314,0.0
1987-02-16,,0.0
1987-02-17,3.7314,0.0
1987-02-18,3.7314,0.0
1987-02-19,3.7314,0.0
1987-02-20,3.7314,0.0
1987-02-23,3.7314,0.0
1987-02-24,3.7314,0.0
1987-02-25,3.7314,0.0
1987-02-26,3.7314,0.0
1987-02-27,3.7314,0.0
1987-03-02,3.7314,0.0
1987-03-03,3.7314,0.0
1987-03-04,3.7314,0.0
1987-03-05,3.7314,0.0
1987-03-06,3.7314,0.0
1987-03-09,3.7314,0.0
1987-03-10,3.7314,0.0
1987-03-11,3.7314,0.0
1987-03-12,3.7314,0.0
1987-03-13,3.7314,0.0
1987-03-16,3.7314,0.0
1987-03-17,3.7314,0.0
1987-03-18,3.7314,0.0
1987-03-19,3.7314,0.0
1987-03-20,3.7314,0.0
1987-03-23,3.7314,0.0
1987-03-24,3.7314,0.0
1987-03-25,3.7314,0.0
1987-03-26,3.7314,0.0
1987-03-27,3.7314,0.0
1987-03-30,3.7314,0.0
1987-03-31,3.7314,0.0
1987-04-01,3.7314,0.0
1987-04-02,3.7314,0.0
1987-04-03,3.7314,0.0
1987-04-06,3.7314,0.0
1987-04-07,3.7314,0.0
1987-04-08,3.7314,0.0
1987-04-09,3.7314,0.0
1987-04-10,3.7314,0.0
1987-04-13,3.7314,0.0
1987-04-14,3.7314,0.0
1987-04-15,3.7314,0.0
1987-04-16,3.7314,0.0
1987-04-17,3.7314,0.0
1987-04-20,3.7314,0.0
1987-04-21,3.7314,0.0
1987-04-22,3.7314,0.0
1987-04-23,3.7314,0.0
1987-04-24,3.7314,0.0
1987-04-27,3.7314,0.0
1987-04-28,3.7314,0.0
1987-04-29,3.7314,0.0
1987-04-30,3.7314,0.0
1987-05-01,3.7314,0.0
1987-05-04,3.7314,0.0
1987-05-05,3.7314,0.0
1987-05-06,3.7314,0.0
1987-05-07,3.7314,0.0
1987-05-08,3.7314,0.0
1987-05-11,3.7314,0.0
1987-05-12,3.7314,0.0
1987-05-13,3.7314,0.0
1987-05-14,3.7314,0.0
1987-05-15,3.7314,0.0
1987-05-18,3.7314,0.0
1987-05-19,3.7314,0.0
1987-05-20,3.7314,0.0
1987-05-21,3.7314,0.0
1987-05-22,3.7314,0.0
1987-05-25,,0.0
1987-05-26,3.7314,0.0
1987-05-27,3.7314,0.0
1987-05-28,3.7314,0.0
1987-05-29,3.7314,0.0
1987-06-01,3.7314,0.0
1987-06-02,3.7314,0.0
1987-06-03,3.7314,0.0
1987-06-04,3.7314,0.0
1987-06-05,3.7314,0.0
1987-06-08,3.7314,0.0
1987-06-09,3.7314,0.0
1987-06-10,3.7314,0.0
1987-06-11,3.7314,0.0
1987-06-12,3.7314,0.0
1987-06-15,3.7314,0.0
1987-06-16,3.7314,0.0
1987-06-17,3.7314,0.0
1987-06-18,3.7314,0.0
1987-06-19,3.7314,0.0
1987-06-22,3.7314,0.0
1987-06-23,3.7314,0.0
1987-06-24,3.7314,0.0
1987-06-25,3.7314,0.0
1987-06-26,3.7314,0.0
1987-06-29,3.7314,0.0
1987-06-30,3.7314,0.0
1987-07-01,3.7314,0.0
1987-07-02,3.7314,0.0
1987-07-03,3.7314,0.0
1987-07-06,3.7314,0.0
1987-07-07,3.7314,0.0
1987-07-08,3.7314,0.0
1987-07-09,3.7314,0.0
1987-07-10,3.7314,0.0
1987-07-13,3.7314,0.0
1987-07-14,3.7314,0.0
1987-07-15,3.7314,0.0
1987-07-16,3.7314,0.0
1987-07-17,3.7314,0.0
1987-07-20,3.7314,0.0
1987-07-21,3.7314,0.0
1987-07-22,3.7314,0.0
1987-07-23,3.7314,0.0
1987-07-24,3.7314,0.0
1987-07-27,3.7314,0.0
1987-07-28,3.7314,0.0
1987-07-29,3.7314,0.0
1987-07-30,3.7314,0.0
1987-07-31,3.7314,0.0
1987-08-03,3.7314,0.0
1987-08-04,3.7314,0.0
1987-08-05,3.7314,0.0
1987-08-06,3.7314,0.0
1987-08-07,3.7314,0.0
1987-08-10,3.7314,0.0
1987-08-11,3.7314,0.0
1987-08-12,3.7314,0.0
1987-08-13,3.7314,0.0
1987-08-14,3.7314,0.0
1987-08-17,3.7314,0.0
1987-08-18,3.7314,0.0
1987-08-19,3.7314,0.0
1987-08-20,3.7314,0.0
1987-08-21,3.7314,0.0
1987-08-24,3.7314,0.0
1987-08-25,3.7314,0.0
1987-08-26,3.7314,0.0
1987-08-27,3.7314,0.0
1987-08-28,3.7314,0.0
1987-08-31,3.7314,0.0
1987-09-01,3.7314,0.0
1987-09-02,3.7314,0.0
1987-09-03,3.7314,0.0
1987-09-04,3.7314,0.0
1987-09-07,,0.0
1987-09-08,3.7314,0.0
1987-09-09,3.7314,0.0
1987-09-10,3.7314,0.0
1987-09-11,3.7314,0.0
1987-09-14,3.7314,0.0
1987-09-15,3.7314,0.0
1987-09-16,3.7314,0.0
1987-09-17,3.7314,0.0
1987-09-18,3.7314,0.0
1987-09-21,3.7314,0.0
1987-09-22,3.7314,0.0
1987-09-23,3.7314,0.0
1987-09-24,3.7314,0.0
1987-09-25,3.7314,0.0
1987-09-28,3.7314,0.0
1987-09-29,3.7314,0.0
1987-09-30,3.7314,0.0
